Date,Open,High,Low,Close,Volume,OpenInt
2008-12-23,76.253,76.601,74.747,75.058,254570419,0
2008-12-24,75.314,75.678,74.921,75.495,71332646,0
2008-12-26,76.001,76.052,75.358,75.931,85834403,0
2008-12-29,76.001,76.08,74.571,75.713,147411050,0
2008-12-30,76.234,77.577,75.687,77.508,193483313,0
2008-12-31,77.603,79.25,77.42,78.614,222853408,0
2009-01-02,78.788,81.4,78.273,80.984,261303924,0
2009-01-05,80.697,82.369,80.051,80.888,276294311,0
2009-01-06,81.577,82.281,80.739,81.427,377060825,0
2009-01-07,80.147,80.374,78.579,78.989,322611626,0
2009-01-08,78.545,79.355,78.118,79.311,302852801,0
2009-01-09,79.416,79.555,74.362,77.611,380136206,0
2009-01-12,77.393,77.455,75.276,75.746,319122973,0
2009-01-13,75.556,76.557,75.094,75.887,409488750,0
2009-01-14,74.521,74.702,72.447,73.501,500442190,0
2009-01-15,73.283,74.267,71.191,73.527,612753654,0
2009-01-16,74.798,74.912,72.35,74.101,458360421,0
2009-01-20,73.378,74.101,69.736,70.189,482238176,0
2009-01-21,71.382,73.386,70.103,73.221,418712592,0
2009-01-22,71.802,73.212,70.712,72.088,491228433,0
2009-01-23,70.478,73.169,70.189,72.403,444004357,0
2009-01-26,72.821,74.362,72.139,72.901,365338257,0
2009-01-27,73.292,74.179,72.568,73.639,314650178,0
2009-01-28,75.267,76.618,74.982,76.131,379167979,0
2009-01-29,75.015,76.216,73.585,73.657,338158520,0
2009-01-30,74.031,74.396,71.619,72.158,440174578,0
2009-02-02,71.061,72.464,70.836,71.939,331153446,0
2009-02-03,72.395,73.492,71.627,72.949,319664950,0
2009-02-04,73.438,74.37,72.34,72.595,370761413,0
2009-02-05,72.046,74.302,67.715,73.675,479450489,0
2009-02-06,73.928,76.089,73.769,75.772,420244331,0
2009-02-09,75.756,76.435,75.198,75.879,275579760,0
2009-02-10,75.157,75.818,71.828,72.403,615513089,0
2009-02-11,72.7,73.221,71.785,72.829,372690626,0
2009-02-12,71.583,73.021,70.608,72.883,538707164,0
2009-02-13,72.784,73.386,72.08,72.098,337477729,0
2009-02-17,69.833,72.272,68.971,69.014,549736603,0
2009-02-18,69.509,69.643,68.194,68.849,416649663,0
2009-02-19,69.552,69.826,67.969,68.108,363731299,0
2009-02-20,66.843,68.247,66.008,67.444,547746083,0
2009-02-23,68.186,68.186,64.981,65.031,435790216,0
2009-02-24,65.59,67.907,65.075,67.497,489474264,0
2009-02-25,67.204,68.316,65.886,66.966,530370504,0
2009-02-26,67.796,69.405,65.799,65.878,417110209,0
2009-02-27,64.475,65.939,64.3,64.404,540161152,0
2009-03-02,63.176,64.395,61.304,61.504,489521303,0
2009-03-03,62.383,62.463,60.667,61.043,509388870,0
2009-03-04,62.053,63.482,61.043,62.487,531201350,0
2009-03-05,61.069,62.487,59.385,59.936,557359257,0
2009-03-06,60.458,61.374,58.455,60.043,563034383,0
2009-03-09,59.195,60.982,59.003,59.334,436091628,0
2009-03-10,60.555,63.046,60.434,62.872,466308114,0
2009-03-11,63.596,64.249,62.575,63.282,409578510,0
2009-03-12,63.265,65.991,62.698,65.772,470426540,0
2009-03-13,66.218,67.062,65.101,66.286,387383642,0
2009-03-16,67.044,67.925,66.044,66.086,414183135,0
2009-03-17,66.269,68.264,65.728,68.108,409882847,0
2009-03-18,67.786,70.478,67.14,69.634,543585914,0
2009-03-19,70.504,70.563,68.551,68.771,491982255,0
2009-03-20,68.614,68.743,66.669,66.828,426057239,0
2009-03-23,68.595,71.689,68.22,71.627,482397499,0
2009-03-24,70.772,71.748,70.138,70.214,379772415,0
2009-03-25,70.764,72.046,68.874,70.955,507361547,0
2009-03-26,71.654,72.568,70.845,72.403,484438505,0
2009-03-27,71.481,71.897,70.836,71.098,370014937,0
2009-03-30,69.518,69.578,67.915,68.64,372040794,0
2009-03-31,69.308,70.636,68.866,69.276,418105366,0
2009-04-01,68.411,70.93,68.237,70.617,432775417,0
2009-04-02,72.376,73.71,70.678,72.683,546660559,0
2009-04-03,72.733,73.421,72.019,73.403,326742542,0
2009-04-06,72.602,73.413,71.689,72.829,304037584,0
2009-04-07,71.654,72.003,71.009,71.13,297385987,0
2009-04-08,71.49,72.256,71.035,71.897,264476951,0
2009-04-09,73.761,74.764,73.466,74.756,309532395,0
2009-04-13,73.977,75.389,73.684,74.772,258100057,0
2009-04-14,74.075,74.712,73.248,73.484,317504838,0
2009-04-15,73.039,74.414,72.838,74.267,287805843,0
2009-04-16,74.86,75.923,73.85,75.358,384775931,0
2009-04-17,75.644,76.357,75.04,75.861,301492019,0
2009-04-20,74.521,75.835,72.602,72.683,337123844,0
2009-04-21,72.149,74.163,72.088,74.101,344916014,0
2009-04-22,73.429,75.215,73.24,73.648,390736076,0
2009-04-23,73.795,74.414,72.856,74.37,372953549,0
2009-04-24,74.948,76.061,74.649,75.495,330251314,0
2009-04-27,74.64,75.8,74.521,74.781,332407718,0
2009-04-28,74.023,75.435,73.841,74.546,284593831,0
2009-04-29,75.371,76.977,75.182,76.131,357574092,0
2009-04-30,77.143,77.55,75.722,76.157,345996599,0
2009-05-01,76.175,76.845,75.547,76.566,271028578,0
2009-05-04,77.143,79.224,76.994,79.172,329582034,0
2009-05-05,78.9,79.215,78.265,78.9,278978826,0
2009-05-06,79.869,80.322,78.936,80.268,335116065,0
2009-05-07,81.027,81.149,78.649,79.155,364799927,0
2009-05-08,80.173,81.208,79.199,81.002,343312740,0
2009-05-11,79.885,80.241,79.311,79.485,284588884,0
2009-05-12,79.824,79.999,78.273,79.25,324199930,0
2009-05-13,78.179,78.413,77.098,77.254,309492919,0
2009-05-14,77.29,78.508,77.098,77.917,298564526,0
2009-05-15,77.856,78.404,76.794,77.281,311655099,0
2009-05-18,78.011,79.572,77.159,79.475,278038706,0
2009-05-19,79.432,80.121,79.109,79.38,236582559,0
2009-05-20,80.104,80.844,78.762,78.851,327846637,0
2009-05-21,77.935,78.229,76.888,77.716,297290065,0
2009-05-22,77.935,78.404,77.254,77.55,191481652,0
2009-05-26,76.977,79.764,76.942,79.539,271267504,0
2009-05-27,79.659,79.93,77.996,78.118,282740756,0
2009-05-28,78.806,79.572,77.621,79.208,331849114,0
2009-05-29,79.641,81.629,78.998,80.61,296891813,0
2009-06-01,81.601,82.908,81.393,82.559,317100790,0
2009-06-02,82.238,83.083,76.253,82.63,265018367,0
2009-06-03,81.925,82.003,80.81,81.585,270217728,0
2009-06-04,81.888,82.475,81.279,82.351,241174249,0
2009-06-05,83.186,83.344,81.716,82.369,326296676,0
2009-06-08,81.751,82.849,81.052,82.028,273846432,0
2009-06-09,82.493,82.884,81.907,82.448,258419189,0
2009-06-10,83.178,83.186,81.185,82.238,339890542,0
2009-06-11,82.392,83.727,82.376,82.602,316145051,0
2009-06-12,82.238,82.884,81.888,82.83,211639864,0
2009-06-15,81.852,81.907,80.495,80.931,257345888,0
2009-06-16,81.217,81.27,79.78,79.833,260937146,0
2009-06-17,79.797,80.434,79.127,79.757,256490603,0
2009-06-18,79.879,80.73,79.494,80.34,243037017,0
2009-06-19,80.652,80.757,79.73,80.182,247548795,0
2009-06-22,79.398,79.441,77.751,77.778,289169024,0
2009-06-23,77.945,78.299,77.402,77.838,216158786,0
2009-06-24,78.545,79.346,78.055,78.508,242867767,0
2009-06-25,78.118,80.294,78.03,80.218,320732913,0
2009-06-26,79.947,80.356,79.511,80.008,192362180,0
2009-06-29,80.241,80.862,79.797,80.757,193397871,0
2009-06-30,80.775,81.071,79.511,80.104,262738396,0
2009-07-01,80.443,81.217,80.331,80.434,198632092,0
2009-07-02,79.389,80.459,78.197,78.239,243708270,0
2009-07-06,77.482,78.345,77.236,78.229,200306284,0
2009-07-07,78.153,78.247,76.662,76.714,226196702,0
2009-07-08,77.177,77.36,75.791,76.662,284734604,0
2009-07-09,77.195,77.446,76.583,76.812,187998550,0
2009-07-10,76.4,77.089,76.098,76.627,199182141,0
2009-07-13,76.933,78.554,76.308,78.491,249566613,0
2009-07-14,78.737,79.007,78.171,78.936,208405545,0
2009-07-15,79.981,81.461,78.998,81.244,253543383,0
2009-07-16,81.017,82.334,80.862,82.019,265362822,0
2009-07-17,81.943,82.17,81.488,82.003,159053516,0
2009-07-20,82.483,83.013,82.054,82.875,188459838,0
2009-07-21,83.519,83.545,82.255,83.257,249916528,0
2009-07-22,82.726,83.744,82.666,83.24,225063930,0
2009-07-23,83.294,85.444,83.222,85.078,297068681,0
2009-07-24,84.677,85.495,84.232,85.426,176778478,0
2009-07-27,85.268,85.722,84.798,85.68,182812221,0
2009-07-28,85.078,85.695,84.557,85.277,214294593,0
2009-07-29,84.887,85.454,84.485,85.069,223148939,0
2009-07-30,86.096,86.969,85.897,85.956,258935646,0
2009-07-31,85.938,86.654,85.704,86.08,238024068,0
2009-08-03,86.987,87.579,86.515,87.5,201772434,0
2009-08-04,87.106,87.846,86.924,87.726,202848795,0
2009-08-05,87.789,87.864,86.75,87.473,212045518,0
2009-08-06,87.873,88.006,86.612,87.022,221776618,0
2009-08-07,87.936,88.884,87.454,88.164,253321298,0
2009-08-10,87.762,88.181,87.353,87.98,150257159,0
2009-08-11,87.589,87.647,86.645,86.881,180564172,0
2009-08-12,86.733,88.474,86.689,87.813,251447960,0
2009-08-13,88.213,88.518,87.344,88.484,202544565,0
2009-08-14,88.44,88.51,86.854,87.805,229223548,0
2009-08-17,86.112,86.203,85.469,85.646,273074487,0
2009-08-18,85.837,86.628,85.68,86.323,199114572,0
2009-08-19,85.646,87.378,85.558,87.079,221327753,0
2009-08-20,87.197,88.181,87.005,87.98,199883492,0
2009-08-21,88.701,89.843,88.527,89.705,257821699,0
2009-08-24,90.07,90.559,89.372,89.696,219567092,0
2009-08-25,90.052,90.826,89.678,89.87,247152777,0
2009-08-26,89.589,90.287,89.287,89.879,223403045,0
2009-08-27,89.825,90.357,88.808,90.079,225250414,0
2009-08-28,90.8,90.907,89.442,90.061,168767781,0
2009-08-31,89.182,89.364,88.674,89.26,202087750,0
2009-09-01,88.816,89.937,87.106,87.29,368790256,0
2009-09-02,86.924,87.5,86.741,86.96,197213173,0
2009-09-03,87.464,87.789,86.759,87.682,164805148,0
2009-09-04,87.855,88.937,87.597,88.912,163789869,0
2009-09-08,89.731,89.774,89.199,89.678,152564905,0
2009-09-09,89.834,90.672,89.556,90.365,177478084,0
2009-09-10,90.426,91.351,89.922,91.289,186993959,0
2009-09-11,91.463,91.736,90.845,91.271,174919614,0
2009-09-14,90.496,91.873,89.861,91.718,171717112,0
2009-09-15,91.865,92.44,91.263,92.1,225899989,0
2009-09-16,92.431,93.512,92.109,93.493,236931594,0
2009-09-17,93.363,94.138,92.843,93.353,263062864,0
2009-09-18,93.344,93.353,92.657,92.971,176544328,0
2009-09-21,92.249,93.213,92.049,92.731,174355245,0
2009-09-22,93.277,93.532,92.863,93.267,164293604,0
2009-09-23,93.493,94.109,92.334,92.501,259362629,0
2009-09-24,92.701,92.899,91.081,91.481,262449731,0
2009-09-25,91.28,91.784,90.68,90.993,234237152,0
2009-09-28,91.344,92.825,91.325,92.622,135779025,0
2009-09-29,92.786,93.232,92.15,92.341,153511697,0
2009-09-30,92.657,92.739,91.143,91.985,292003599,0
2009-10-01,91.766,92.109,89.687,89.731,323521895,0
2009-10-02,88.875,89.816,88.85,89.287,257986793,0
2009-10-05,89.642,90.881,89.381,90.618,172039917,0
2009-10-06,91.271,92.44,91.22,91.918,232437358,0
2009-10-07,91.709,92.266,91.535,92.167,182744344,0
2009-10-08,92.825,93.363,92.204,92.872,210414765,0
2009-10-09,92.899,93.437,92.657,93.437,154974595,0
2009-10-12,93.874,94.167,93.454,93.8,135486538,0
2009-10-13,93.55,93.825,93.001,93.612,181013794,0
2009-10-14,94.72,95.314,93.578,95.217,219730790,0
2009-10-15,94.767,95.56,94.73,95.56,199587710,0
2009-10-16,94.784,95.179,94.288,94.861,220474429,0
2009-10-19,95.016,95.943,94.73,95.636,183123258,0
2009-10-20,95.78,95.807,94.69,95.141,207677368,0
2009-10-21,94.996,96.099,94.21,94.288,259179108,0
2009-10-22,94.25,95.54,93.648,95.237,273707363,0
2009-10-23,95.55,95.606,93.763,94.158,275531639,0
2009-10-26,94.26,95.217,92.872,93.131,277821650,0
2009-10-27,93.242,93.55,92.485,92.713,290721778,0
2009-10-28,92.475,92.758,90.907,90.957,285619493,0
2009-10-29,91.635,93.095,91.421,92.909,227409090,0
2009-10-30,92.604,92.882,90.114,90.219,373762182,0
2009-11-02,90.714,91.83,89.799,90.881,292126193,0
2009-11-03,90.375,91.298,90.201,91.168,262134993,0
2009-11-04,91.918,92.631,91.168,91.403,284672852,0
2009-11-05,92.049,93.113,91.855,93.085,206637604,0
2009-11-06,92.568,93.559,92.387,93.325,196236443,0
2009-11-09,94.042,95.502,93.97,95.447,183083421,0
2009-11-10,95.217,95.761,94.929,95.467,197321961,0
2009-11-11,96.099,96.556,95.492,95.952,194528465,0
2009-11-12,95.817,96.34,94.749,94.988,180384563,0
2009-11-13,95.217,95.905,94.749,95.492,173288802,0
2009-11-16,96.166,97.282,96.108,96.875,242115322,0
2009-11-17,96.641,97.02,96.272,96.983,168893708,0
2009-11-18,96.915,97.058,96.34,96.915,179629512,0
2009-11-19,96.281,96.953,95.075,95.665,239604210,0
2009-11-20,95.17,95.606,94.966,95.322,154042185,0
2009-11-23,96.474,97.33,96.37,96.556,169899316,0
2009-11-24,96.721,96.865,95.827,96.711,158890951,0
2009-11-25,96.855,97.125,96.556,97.012,125768274,0
2009-11-27,94.438,96.108,94.347,95.447,144636164,0
2009-11-30,95.37,96,94.192,95.771,184666527,0
2009-12-01,96.641,97.263,96.484,96.944,183218833,0
2009-12-02,96.924,97.568,96.641,96.905,151883101,0
2009-12-03,97.155,97.725,96.089,96.166,192070449,0
2009-12-04,97.42,97.911,95.857,96.73,315563825,0
2009-12-07,96.641,97.135,96.262,96.576,146899811,0
2009-12-08,95.857,96.514,95.179,95.482,194984744,0
2009-12-09,95.457,95.981,94.976,95.837,177995627,0
2009-12-10,96.454,96.817,96.224,96.399,158310910,0
2009-12-11,96.809,97.003,96.37,96.809,143318612,0
2009-12-14,97.447,97.568,97.012,97.447,122986609,0
2009-12-15,97.087,97.497,96.721,96.993,138215997,0
2009-12-16,97.39,97.685,96.915,97.135,178333972,0
2009-12-17,96.474,96.651,95.895,95.981,210511596,0
2009-12-18,96,96.089,95.188,96.009,200411373,0
2009-12-21,96.504,97.292,96.504,96.973,135570626,0
2009-12-22,97.175,97.548,97.048,97.32,105270023,0
2009-12-23,97.568,97.665,97.125,97.525,128314596,0
2009-12-24,97.735,98.103,97.558,97.989,45545361,0
2009-12-28,98.37,98.438,97.851,98.203,100450026,0
2009-12-29,98.457,98.477,98.057,98.067,92488314,0
2009-12-30,97.774,98.143,97.715,98.028,83954767,0
2009-12-31,98.241,98.27,97.02,97.068,104042272,0
2010-01-04,97.901,98.778,97.125,98.728,136535215,0
2010-01-05,98.678,99.021,98.32,98.986,128081381,0
2010-01-06,98.896,99.289,98.808,99.04,133240614,0
2010-01-07,98.876,99.59,98.61,99.478,150478068,0
2010-01-08,99.2,99.85,99.006,99.81,145096435,0
2010-01-11,100.25,100.29,99.52,99.95,122107548,0
2010-01-12,99.279,99.498,98.639,99.006,187488768,0
2010-01-13,99.259,100.14,98.768,99.85,185753730,0
2010-01-14,99.74,100.3,99.68,100.13,132906990,0
2010-01-15,99.95,100.05,98.63,98.996,243677587,0
2010-01-19,98.976,100.29,98.956,100.25,159754840,0
2010-01-20,99.56,99.71,98.43,99.2,248506786,0
2010-01-21,99.23,99.55,97.165,97.292,395860689,0
2010-01-22,96.865,97.33,95.035,95.141,397103731,0
2010-01-25,96.009,96.196,95.304,95.616,214583599,0
2010-01-26,95.247,96.244,94.996,95.217,242398406,0
2010-01-27,95.104,95.895,94.374,95.675,312069413,0
2010-01-28,95.991,96.051,94.005,94.593,362852529,0
2010-01-29,94.996,95.645,93.401,93.55,356623618,0
2010-02-01,94.21,95.016,93.648,95.016,215648196,0
2010-02-02,95.17,96.36,94.851,96.166,248320518,0
2010-02-03,95.712,96.254,95.398,95.675,198275684,0
2010-02-04,94.938,94.988,92.713,92.731,409470189,0
2010-02-05,92.835,93.113,91.105,92.917,566582024,0
2010-02-08,92.991,93.502,92.176,92.249,257318804,0
2010-02-09,93.325,94.21,92.577,93.401,387780577,0
2010-02-10,93.259,93.734,92.44,93.223,276080676,0
2010-02-11,93.104,94.308,92.561,94.201,256658440,0
2010-02-12,93.204,94.177,92.786,94.118,349672476,0
2010-02-16,94.831,95.685,94.458,95.589,182878825,0
2010-02-17,96.07,96.196,95.589,96.061,193815488,0
2010-02-18,95.895,96.836,95.847,96.641,222356034,0
2010-02-19,96.38,97.175,96.147,96.836,255617616,0
2010-02-22,97.155,97.185,96.566,96.845,151919542,0
2010-02-23,96.596,96.865,95.408,95.655,238183590,0
2010-02-24,95.943,96.721,95.694,96.556,202431055,0
2010-02-25,95.16,96.504,94.9,96.427,298031983,0
2010-02-26,96.514,96.817,95.925,96.494,199261297,0
2010-03-01,96.865,97.568,96.855,97.467,169554383,0
2010-03-02,97.901,98.222,97.568,97.745,184801500,0
2010-03-03,97.999,98.42,97.578,97.832,173084489,0
2010-03-04,97.97,98.27,97.588,98.133,155849393,0
2010-03-05,98.768,99.6,98.54,99.53,202164924,0
2010-03-08,99.54,99.77,99.369,99.55,131583908,0
2010-03-09,99.24,100.18,99.18,99.71,177414018,0
2010-03-10,99.76,100.43,99.67,100.16,213609422,0
2010-03-11,99.93,100.61,99.61,100.58,184667729,0
2010-03-12,101.02,101.04,100.3,100.59,186043953,0
2010-03-15,100.41,100.68,99.84,100.62,168529498,0
2010-03-16,100.9,101.5,100.62,101.4,193552046,0
2010-03-17,101.71,102.35,101.41,102.01,203713795,0
2010-03-18,102.02,102.17,101.55,101.96,225570711,0
2010-03-19,101.89,102.17,100.65,101.04,260158989,0
2010-03-22,100.46,101.75,100.39,101.57,211760073,0
2010-03-23,101.71,102.38,101.38,102.28,209996731,0
2010-03-24,101.9,102.3,100.68,101.79,225196818,0
2010-03-25,102.48,102.95,101.49,101.61,256434269,0
2010-03-26,101.82,102.29,101.16,101.56,236245464,0
2010-03-29,102.08,102.39,101.65,102.2,154406666,0
2010-03-30,102.33,102.65,101.85,102.27,167330650,0
2010-03-31,101.88,102.39,101.58,101.93,184900543,0
2010-04-01,102.62,103.02,102.01,102.62,185057231,0
2010-04-05,103.02,103.54,102.73,103.46,121501377,0
2010-04-06,103.16,103.88,103.04,103.7,126708825,0
2010-04-07,103.5,103.99,102.63,103.1,211873237,0
2010-04-08,102.76,103.64,102.45,103.47,182174682,0
2010-04-09,103.68,104.2,103.5,104.15,152676785,0
2010-04-12,104.27,104.57,104.16,104.31,126588054,0
2010-04-13,104.21,104.56,103.67,104.4,143629747,0
2010-04-14,104.77,105.59,104.6,105.59,185509297,0
2010-04-15,105.4,105.91,105.37,105.67,166002335,0
2010-04-16,105.3,105.66,103.46,103.99,421137437,0
2010-04-19,103.67,104.48,103.2,104.38,250179992,0
2010-04-20,105.03,105.39,104.43,105.32,181031325,0
2010-04-21,105.37,105.62,104.54,105.11,221439505,0
2010-04-22,104.38,105.57,103.77,105.43,274562121,0
2010-04-23,105.37,106.17,105.08,106.12,203561507,0
2010-04-26,106.15,106.37,105.62,105.73,164673061,0
2010-04-27,105.1,105.71,103.02,103.21,408480890,0
2010-04-28,103.71,104.26,103.03,104,345144735,0
2010-04-29,104.62,105.51,104.59,105.3,222432223,0
2010-04-30,105.32,105.42,103.48,103.51,309931210,0
2010-05-03,104,105.13,103.84,104.84,209774343,0
2010-05-04,103.67,103.69,101.86,102.39,413645929,0
2010-05-05,101.54,102.62,101.04,101.77,377624915,0
2010-05-06,101.28,101.93,91.472,98.4,743093907,0
2010-05-07,98.133,99.09,95.304,96.915,731847124,0
2010-05-10,100.9,101.61,100.12,101.19,454747473,0
2010-05-11,100.25,102.24,100.12,100.92,364856413,0
2010-05-12,101.3,102.47,101.13,102.32,270450888,0
2010-05-13,102.04,102.53,100.97,101.05,269129737,0
2010-05-14,100.28,100.48,98.34,99.2,396713056,0
2010-05-17,99.488,99.77,97.36,99.259,374147760,0
2010-05-18,100.09,100.37,97.588,97.931,413924308,0
2010-05-19,97.36,98.241,96.147,97.35,453140406,0
2010-05-20,95.275,95.722,93.62,93.676,608867835,0
2010-05-21,92.266,95.275,91.784,95.055,574988682,0
2010-05-24,94.55,95.285,93.744,93.825,309727049,0
2010-05-25,91.569,93.97,90.932,93.932,455144167,0
2010-05-26,94.507,95.361,93.085,93.363,401439170,0
2010-05-27,95.123,96.533,94.767,96.504,345366127,0
2010-05-28,96.399,96.474,94.822,95.275,341994729,0
2010-06-01,94.391,95.78,93.532,93.666,319009336,0
2010-06-02,94.158,96.128,93.656,96.118,275773211,0
2010-06-03,96.408,96.77,95.457,96.464,260132773,0
2010-06-04,94.622,95.237,92.748,93.057,457406011,0
2010-06-07,93.391,93.744,91.83,91.901,303742024,0
2010-06-08,91.966,93.067,91.168,92.882,410685436,0
2010-06-09,93.421,94.338,91.994,92.387,307661139,0
2010-06-10,93.96,95.188,92.377,95.095,364903338,0
2010-06-11,94.25,95.598,94.192,95.54,245795453,0
2010-06-14,96.291,96.817,95.294,95.398,237838166,0
2010-06-15,96.079,97.655,95.905,97.568,273506141,0
2010-06-16,97.048,97.95,96.865,97.538,248373398,0
2010-06-17,97.823,97.861,96.76,97.685,302108208,0
2010-06-18,97.42,97.685,97.012,97.32,199740322,0
2010-06-21,98.55,98.63,96.533,97.038,244661948,0
2010-06-22,97.038,97.477,95.304,95.447,274753509,0
2010-06-23,95.51,95.847,94.507,95.151,292366047,0
2010-06-24,94.7,94.802,93.335,93.578,308428848,0
2010-06-25,93.855,94.458,93.011,93.97,274031664,0
2010-06-28,94.109,94.366,93.335,93.666,194375871,0
2010-06-29,92.36,93.656,90.21,90.782,429035734,0
2010-06-30,90.529,91.364,89.622,89.923,326117391,0
2010-07-01,89.861,90.156,88.1,89.521,439555404,0
2010-07-02,89.825,90.096,88.527,89.032,267900411,0
2010-07-06,90.287,90.924,88.755,89.616,294934691,0
2010-07-07,89.843,92.551,89.747,92.44,291299637,0
2010-07-08,93.213,93.454,92.266,93.353,242023420,0
2010-07-09,93.325,94.062,93.146,94.052,166443839,0
2010-07-12,93.734,94.298,93.344,94.109,150699021,0
2010-07-13,95.095,95.905,94.89,95.53,244530223,0
2010-07-14,95.217,95.895,94.831,95.52,211701538,0
2010-07-15,95.482,95.877,94.23,95.54,266698280,0
2010-07-16,95.035,95.141,92.731,92.917,324500744,0
2010-07-19,93.259,93.763,92.534,93.464,214321318,0
2010-07-20,92.232,94.585,92.186,94.507,296341858,0
2010-07-21,94.996,95.016,92.889,93.267,303647769,0
2010-07-22,94.383,95.771,94.374,95.351,315418621,0
2010-07-23,95.16,96.34,94.89,96.196,254855377,0
2010-07-26,96.37,97.273,96.089,97.165,209061117,0
2010-07-27,97.715,97.832,96.809,97.155,235151563,0
2010-07-28,96.963,97.263,96.234,96.566,187170505,0
2010-07-29,97.135,97.41,95.304,96.089,252706812,0
2010-07-30,95.104,96.596,94.938,96.07,252616702,0
2010-08-02,97.558,98.4,97.145,98.231,216105394,0
2010-08-03,97.989,98.241,97.428,97.764,168346342,0
2010-08-04,98.038,98.54,97.705,98.42,181563585,0
2010-08-05,97.793,98.38,97.635,98.32,161248342,0
2010-08-06,97.33,98.077,96.641,97.921,275181630,0
2010-08-09,98.38,98.61,97.851,98.438,138665516,0
2010-08-10,97.588,98.43,97.012,97.911,278841025,0
2010-08-11,96.408,96.445,95.065,95.207,313842439,0
2010-08-12,93.78,94.976,93.734,94.642,274968427,0
2010-08-13,94.347,94.92,94.24,94.356,182168351,0
2010-08-16,93.704,94.622,93.373,94.318,169767471,0
2010-08-17,95.123,96.176,94.851,95.467,197747220,0
2010-08-18,95.418,96.166,94.871,95.636,209974331,0
2010-08-19,95.141,95.38,93.583,93.979,305163717,0
2010-08-20,93.696,94.032,93.001,93.666,240728718,0
2010-08-23,94.118,94.593,93.267,93.315,179972924,0
2010-08-24,92.3,92.685,91.444,91.933,322089596,0
2010-08-25,91.426,92.64,90.854,92.291,312512924,0
2010-08-26,92.731,92.853,91.368,91.673,257581262,0
2010-08-27,92.249,93.185,90.872,93.095,264571911,0
2010-08-30,92.853,93.131,91.736,91.744,191725810,0
2010-08-31,91.404,92.323,91.028,91.747,314298807,0
2010-09-01,92.981,94.622,92.917,94.487,307348164,0
2010-09-02,94.72,95.38,94.516,95.361,179061546,0
2010-09-03,96.311,96.711,95.78,96.622,195771112,0
2010-09-07,96.157,96.281,95.428,95.51,162940968,0
2010-09-08,95.694,96.586,95.655,96.196,172430372,0
2010-09-09,97.253,97.282,96.38,96.641,168732715,0
2010-09-10,96.817,97.215,96.606,97.107,119881909,0
2010-09-13,98.087,98.41,97.685,98.203,204541770,0
2010-09-14,98.009,98.698,97.635,98.143,240799342,0
2010-09-15,97.851,98.639,97.558,98.517,193486901,0
2010-09-16,98.212,98.55,97.881,98.497,229476098,0
2010-09-17,98.487,98.58,97.725,97.999,176046676,0
2010-09-20,98.35,99.71,98.028,99.498,246485412,0
2010-09-21,99.57,100.05,98.886,99.289,308214131,0
2010-09-22,99.12,99.7,98.54,98.798,219577073,0
2010-09-23,97.999,99.011,97.725,98.009,232128630,0
2010-09-24,99.08,100.11,99.006,100.03,174294199,0
2010-09-27,100.07,100.18,99.448,99.55,147806198,0
2010-09-28,99.68,100.23,98.61,99.9,240117929,0
2010-09-29,99.64,100.12,99.319,99.72,206181729,0
2010-09-30,100.24,100.88,98.956,99.429,329477786,0
2010-10-01,100.15,100.28,99.24,99.84,178627482,0
2010-10-04,99.63,100.06,98.61,99.08,190622959,0
2010-10-05,100.01,101.32,99.9,101.09,263558611,0
2010-10-06,101.07,101.33,100.67,101.08,170586731,0
2010-10-07,101.48,101.51,100.35,100.97,189202174,0
2010-10-08,101.1,101.81,100.71,101.52,159156760,0
2010-10-11,101.68,101.9,101.27,101.61,118216947,0
2010-10-12,101.28,102.23,100.75,101.94,208876646,0
2010-10-13,102.51,103.27,102.25,102.73,222903770,0
2010-10-14,102.63,102.81,101.68,102.33,249724533,0
2010-10-15,103.04,103.09,101.71,102.54,239255398,0
2010-10-18,102.57,103.38,102.19,103.26,162370524,0
2010-10-19,102.1,102.66,101.07,101.69,321992887,0
2010-10-20,101.87,103.18,101.82,102.68,229557086,0
2010-10-21,103.14,103.74,102.12,102.92,254249309,0
2010-10-22,103.05,103.25,102.8,103.09,107583244,0
2010-10-25,103.79,104.33,103.32,103.41,173433110,0
2010-10-26,102.89,103.54,102.68,103.43,182439278,0
2010-10-27,102.7,103.23,102.16,103.12,218057599,0
2010-10-28,103.72,103.76,102.65,103.14,193471676,0
2010-10-29,103.04,103.43,102.87,103.22,143958334,0
2010-11-01,103.72,104.32,102.66,103.25,199819090,0
2010-11-02,104.04,104.32,103.75,104.09,181763577,0
2010-11-03,104.26,104.55,103.19,104.5,260229758,0
2010-11-04,105.66,106.54,104.52,106.49,246841407,0
2010-11-05,106.56,107.09,106.42,106.93,174607916,0
2010-11-08,106.56,106.89,106.22,106.7,178869387,0
2010-11-09,107,107.11,105.52,105.94,214115899,0
2010-11-10,105.91,106.4,105.11,106.35,253892544,0
2010-11-11,105.46,106.13,105.13,105.97,181212084,0
2010-11-12,105.26,105.73,104.23,104.7,240387554,0
2010-11-15,105.05,105.46,104.53,104.55,187959313,0
2010-11-16,103.92,104.1,102.44,102.94,344572336,0
2010-11-17,102.99,103.42,102.67,103,197643193,0
2010-11-18,103.99,104.88,103.98,104.51,226882073,0
2010-11-19,104.45,104.83,103.88,104.79,138446591,0
